"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000154813",530.094347669069,0.390712256605677,0.133049954367424,2.9365831688052,0.00331849822372184,0.0135427840968704,"DPH3"
"ENSG00000109790",1590.39796526609,0.298164120298414,0.10156412438893,2.93572284595909,0.00332771494497863,0.0135683849644492,"KLHL5"
"ENSG00000126457",5305.43274684393,-0.393126575928866,0.133911884231352,-2.93571088320796,0.00332784326725983,0.0135683849644492,"PRMT1"
"ENSG00000174574",3838.16022547233,0.41436500619938,0.141145626328378,2.93572685869382,0.00332767190210379,0.0135683849644492,"AKIRIN1"
"ENSG00000169599",787.264412732513,-0.367723959088192,0.125276589629811,-2.9352966917028,0.00333228900532217,0.0135823320853657,"NFU1"
"ENSG00000217128",1104.16826747624,0.268143154181798,0.0913706801275661,2.93467394362648,0.00333898347274888,0.0136054335785349,"FNIP1"
"ENSG00000113845",501.798832074404,-0.360120854964234,0.122756232939224,-2.93362582364782,0.00335027829674807,0.0136431465563675,"TIMMDC1"
"ENSG00000157470",167.974040014752,-0.868417899317329,0.296031848736961,-2.93352861532463,0.00335132760100945,0.0136431465563675,"FAM81A"
"ENSG00000168003",5103.89451778128,-0.548768665970639,0.187064222393131,-2.93358430035518,0.00335072647862943,0.0136431465563675,"SLC3A2"
"ENSG00000142655",364.53820641933,0.380346492333244,0.129660687974529,2.93339869064987,0.00335273052554062,0.0136446659072294,"PEX14"
"ENSG00000162976",69.1248042368702,0.904645523221855,0.308418836929046,2.93317208582165,0.00335517868067571,0.0136504368122916,"SLC66A3"
"ENSG00000112297",91.1230735027174,0.94294901208804,0.321551733522167,2.9324955016081,0.00336249793669145,0.0136681888962323,"CRYBG1"
"ENSG00000117174",1399.15520121306,-0.369342057757872,0.125950927870514,-2.93242824012842,0.00336322636216645,0.0136681888962323,"ZNHIT6"
"ENSG00000119705",6722.25253440688,-0.269957737151104,0.0920520379468353,-2.93266442734291,0.00336066914547389,0.0136681888962323,"SLIRP"
"ENSG00000231752",29.8382594948939,1.65050423912869,0.562853393453883,2.93238747127483,0.00336366794888035,0.0136681888962323,NA
"ENSG00000183307",27.0805182862078,-2.64758090717598,0.903061240507652,-2.93178445537941,0.00337020566751001,0.013690556499134,"TMEM121B"
"ENSG00000135740",47.6837783727629,-1.07923874132395,0.368333364604159,-2.93005968243954,0.00338896906805582,0.0137625587253471,"SLC9A5"
"ENSG00000110801",797.826340263238,0.544851720407014,0.186034800666687,2.92876235228272,0.00340314504022808,0.0138116615399884,"PSMD9"
"ENSG00000139223",8.97105855849674,-5.9864228456984,2.04400544790162,-2.92877049415111,0.00340305590565985,0.0138116615399884,"ANP32D"
"ENSG00000204287",3.37069362610671,-5.53878035144538,1.89139642610005,-2.92840796091914,0.00340702686376353,0.0138231821713811,"HLA-DRA"
"ENSG00000122359",1257.59217562722,0.45271023987273,0.154616481009739,2.92795591334286,0.00341198421421541,0.0138390581030206,"ANXA11"
"ENSG00000164039",205.725665798509,0.576335514923185,0.196945452142178,2.92637128024221,0.00342941388994645,0.0139023555336253,"BDH2"
"ENSG00000169914",144.837632169397,0.646288186660889,0.220851567533207,2.92634638675913,0.00342968834347755,0.0139023555336253,"OTUD3"
"ENSG00000115461",15.1867587259101,2.3908914609905,0.817455433668998,2.92479731923663,0.00344680637700548,0.0139674713460855,"IGFBP5"
"ENSG00000281649",474.048957922026,-0.441872439450489,0.151131269294814,-2.92376581968964,0.00345824809932142,0.0140095522971899,"EBLN3P"
"ENSG00000169605",5.71668576886983,-4.3774546483437,1.497302805095,-2.92356003972486,0.00346053480831498,0.0140145314012781,"GKN1"
"ENSG00000117245",8.25553447530032,4.04197040234338,1.38288962566342,2.92284382450575,0.00346850441185728,0.0140425151119831,"KIF17"
"ENSG00000185499",52.9748626098178,1.10186257535619,0.377212750537401,2.92106397195325,0.00348838190621213,0.0141186770431329,"MUC1"
"ENSG00000078142",226.882300147145,0.560625459236845,0.191947422167601,2.92072408634552,0.0034921895357691,0.0141297720728172,"PIK3C3"
"ENSG00000197989",209.178570725513,0.687163077332182,0.235353009953318,2.91971229715091,0.00350354668401592,0.0141713971641926,"SNHG12"
"ENSG00000170385",556.842704511517,-0.377476137039053,0.129319861011256,-2.91893398343661,0.00351230597280461,0.0142024920493237,"SLC30A1"
"ENSG00000021300",19.4875469081217,3.24034525694994,1.1101666450042,2.91879176115733,0.00351390872071619,0.0142046383338042,"PLEKHB1"
"ENSG00000070770",2884.43055443949,-0.302220524173494,0.10357603483259,-2.91786149819284,0.00352440857168218,0.0142427380248126,"CSNK2A2"
"ENSG00000162852",135.36142668596,0.718905907393747,0.246397496548773,2.91766725499763,0.00352660458840345,0.0142472675002848,"CNST"
"ENSG00000134490",312.385000932438,0.47042198234586,0.161312586050312,2.91621375531813,0.00354307668530465,0.0143050911508141,"TMEM241"
"ENSG00000274641",240.265591357925,-0.520036240009985,0.178321058961286,-2.91629178874989,0.00354219057967865,0.0143050911508141,"H2BC17"
"ENSG00000011243",717.054373225842,0.351418716931712,0.120538657571814,2.91540261033972,0.00355229956183145,0.0143335936339307,"AKAP8L"
"ENSG00000119801",1813.86774867447,0.265604113083055,0.0911026343988894,2.9154383386996,0.00355189286402353,0.0143335936339307,"YPEL5"
"ENSG00000060339",3043.25803738012,-0.243180605138721,0.0834366638806429,-2.91455331299671,0.00356197963990299,0.0143639051151413,"CCAR1"
"ENSG00000196756",2092.15739554588,-0.329228416975712,0.112959010853479,-2.91458303758306,0.00356164044169226,0.0143639051151413,"SNHG17"
"ENSG00000084710",63.8323072733171,0.917652097845606,0.314983609271702,2.91333285553296,0.00357593213009668,0.0144157823717405,"EFR3B"
"ENSG00000167447",499.468882332937,-0.362159389714633,0.124352061940243,-2.91237140795196,0.00358695856111553,0.0144558357339847,"SMG8"
"ENSG00000105514",108.599653647044,0.816834753751483,0.280571747768397,2.91132218496124,0.0035990269345832,0.0144966547897557,"RAB3D"
"ENSG00000174437",3521.16939060158,0.252743814629938,0.0868147421249235,2.91130064368847,0.00359927509307193,0.0144966547897557,"ATP2A2"
"ENSG00000084623",271.8557763185,0.529419037892505,0.181877164812049,2.91086040647052,0.00360435009806768,0.0145126840320556,"EIF3I"
"ENSG00000152382",205.53640422629,-0.534205626860314,0.183581839519984,-2.90990453226263,0.00361539172277389,0.0145527204491121,"TADA1"
"ENSG00000106853",112.256666686142,-0.83000467999726,0.285259266724049,-2.90965019131238,0.00361833487799585,0.0145601443875867,"PTGR1"
"ENSG00000085998",1412.38211290597,0.342420253620452,0.117691718270931,2.90946770640382,0.00362044787959626,0.0145642243025289,"POMGNT1"
"ENSG00000125611",670.209235030473,-0.510395713165087,0.175441443488603,-2.90920835474226,0.00362345285591589,0.0145718888600126,"CHCHD5"
"ENSG00000132436",261.269821255476,-0.564195821110233,0.193966670827368,-2.90872560065936,0.00362905232428975,0.0145899794748676,"FIGNL1"
"ENSG00000099860",826.774485317138,0.820482040955033,0.282101833938508,2.90846049988416,0.00363213057640431,0.0145934997780271,"GADD45B"
"ENSG00000137210",1096.1261075479,-0.378858567402165,0.130257444015308,-2.90853678472028,0.00363124454186762,0.0145934997780271,"TMEM14B"
"ENSG00000126581",1185.03793685097,-0.323686872353638,0.111305924129693,-2.90808305923123,0.003636517374796,0.0146066964939139,"BECN1"
"ENSG00000130787",411.815313939051,0.460881537524422,0.15853235854918,2.90717643856567,0.00364707425349819,0.0146446608888195,"HIP1R"
"ENSG00000119616",1468.67900495641,-0.493197135182736,0.169656259599359,-2.90703765571287,0.00364869272706615,0.0146467213954419,"FCF1"
"ENSG00000157916",2222.0535547451,0.277224324536105,0.0954069062463135,2.90570500022703,0.00366426731935335,0.0147047868712148,"RER1"
"ENSG00000138399",427.269724169917,-0.601688107388091,0.207101271732388,-2.90528446472111,0.0036691946027214,0.0147201022345326,"FASTKD1"
"ENSG00000006652",124.658305972991,-0.803119955004788,0.276488845590737,-2.90471014586092,0.003675933449609,0.0147426737714192,"IFRD1"
"ENSG00000183291",4078.72907940124,0.305838134799521,0.105306566575202,2.90426461279709,0.00368116892003515,0.0147592040421742,"SELENOF"
"ENSG00000110218",206.805488546253,0.541809695986651,0.186592935592251,2.9036988687001,0.00368782676345771,0.0147814254212275,"PANX1"
"ENSG00000064547",10.3783226104551,2.60774807153067,0.898248347617829,2.90314819776341,0.00369431773393787,0.0147984898102813,"LPAR2"
"ENSG00000178257",8.16095808482556,-6.82625986539992,2.35131574285902,-2.9031659768074,0.00369410800333806,0.0147984898102813,"PRM3"
"ENSG00000204120",944.012991427104,-0.410471230102377,0.141548029250485,-2.89987244807205,0.00373314539562089,0.0149495042724003,"GIGYF2"
"ENSG00000174137",24.642020417085,1.63707089673769,0.5645710663578,2.89967197096882,0.00373553366565341,0.0149545488228318,"FAM53A"
"ENSG00000103126",187.839422150703,-0.540399394970596,0.1864493735943,-2.89837066519979,0.00375106982775592,0.015007677019201,"AXIN1"
"ENSG00000197498",935.51072311139,-0.413464062101043,0.142650343480676,-2.89844420989462,0.0037501902214698,0.015007677019201,"RPF2"
"ENSG00000104946",288.019726948082,0.702052750033107,0.242241952511665,2.89814684349236,0.00375374792496353,0.0150138586639577,"TBC1D17"
"ENSG00000165819",950.291678690505,-0.401683223082845,0.138654016885275,-2.89701829132874,0.00376727789856951,0.0150634277109066,"METTL3"
"ENSG00000183665",1203.71414108663,-0.288623937673529,0.0996387311317532,-2.8967042674588,0.00377105053865256,0.0150739640083515,"TRMT12"
"ENSG00000082074",5.57843988592657,-3.76661140929454,1.30076605375858,-2.89568704411594,0.00378329490950363,0.0151105600729836,"FYB1"
"ENSG00000103145",219.637839561982,-0.683241359092508,0.235943760476264,-2.89578057802144,0.00378216753047612,0.0151105600729836,"HCFC1R1"
"ENSG00000135164",503.875936847391,-0.709572174890801,0.245047349248246,-2.89565333829409,0.00378370124598014,0.0151105600729836,"DMTF1"
"ENSG00000142089",100.794699009354,0.711760822546593,0.245810692271006,2.89556494052699,0.00378476710302865,0.0151105600729836,"IFITM3"
"ENSG00000068985",5.61049091185167,-4.3426613132851,1.49989727396704,-2.89530582437776,0.00378789297118563,0.0151155689766258,"PAGE1"
"ENSG00000164543",644.485331469543,0.412613651915565,0.142512922679659,2.89527184031612,0.00378830311458562,0.0151155689766258,"STK17A"
"ENSG00000165914",372.058703725122,-0.421872685173624,0.145731134607458,-2.89486996934444,0.00379315623555167,0.0151303772658926,"TTC7B"
"ENSG00000110921",384.300487777673,0.449385158048215,0.155277255749151,2.89408230381268,0.00380268472626667,0.0151638204356785,"MVK"
"ENSG00000114062",481.624833611458,-0.385657936168552,0.133279835470316,-2.89359553009387,0.00380858415931938,0.0151736466311308,"UBE3A"
"ENSG00000143575",1906.6811767889,-0.315966027557063,0.10919445358412,-2.89360876112313,0.00380842369654019,0.0151736466311308,"HAX1"
"ENSG00000146122",5.38973003187837,-4.26617833286627,1.47434713098259,-2.89360506980676,0.00380846846333018,0.0151736466311308,"DAAM2"
"ENSG00000127528",47.827867749518,-1.1236098012959,0.388481742720937,-2.89231044276651,0.00382419870066524,0.0152312765201428,"KLF2"
"ENSG00000137500",246.828885489187,0.599417273439938,0.20733132128709,2.89110815345613,0.00383885984182751,0.0152806300992237,"CCDC90B"
"ENSG00000256683",33.0478468672656,-1.15876699984795,0.400804169654464,-2.89110515204204,0.0038388965059479,0.0152806300992237,"ZNF350"
"ENSG00000081177",69.038389849636,-0.960454166465482,0.332240462979546,-2.89084044084243,0.00384213136783228,0.0152863770872833,"EXD2"
"ENSG00000147526",1669.10265453298,0.209398545451886,0.0724362370682581,2.89079822374768,0.0038426475041688,0.0152863770872833,"TACC1"
"ENSG00000103550",211.213014561254,-0.590575229910285,0.204313430888979,-2.8905355234879,0.00384586063200646,0.0152945675974543,"KNOP1"
"ENSG00000163629",150.600704660942,-0.957720976027165,0.331346326731026,-2.89039261571354,0.00384760958421811,0.0152969320733496,"PTPN13"
"ENSG00000246067",84.6531024365819,0.878833604917339,0.304103846090048,2.88991282490097,0.00385348670833388,0.0153157025711255,"RAB30-DT"
"ENSG00000131737",8.9168797816022,3.1419652728928,1.08746195170531,2.88926455584558,0.00386144053532521,0.0153427132034766,"KRT34"
"ENSG00000117758",150.510831557053,0.931025113978317,0.322278263841849,2.88888584318301,0.00386609398452641,0.0153565981381773,"STX12"
"ENSG00000145439",530.47203297224,-0.360600460632558,0.124883171759604,-2.8875024196751,0.00388313619219924,0.0154196696682146,"CBR4"
"ENSG00000088876",71.2651770696352,-0.809158084325023,0.280271188051738,-2.88705410623818,0.00388867352781165,0.0154324087801833,"ZNF343"
"ENSG00000198128",9.04984065115052,-6.97428848965022,2.41566521149581,-2.88710888266328,0.00388799657331868,0.0154324087801833,"OR2L3"
"ENSG00000269800",10.4875058906628,-5.37836635466266,1.86438229832399,-2.88479801567393,0.00391664861420678,0.0155387756846869,NA
"ENSG00000166734",630.273081159343,0.395051750770966,0.136968333734185,2.88425609044528,0.00392339555114138,0.015560884300561,"GOLM2"
"ENSG00000240463",33.8663169680679,-1.4771658739322,0.512215173160464,-2.88387761888779,0.003928113757906,0.015574935788753,NA
"ENSG00000135336",330.199949646066,-0.569131268781238,0.197438868682776,-2.88256953951483,0.00394446060887918,0.0156350725480879,"ORC3"
"ENSG00000142408",16.0815837891472,-2.06671903994788,0.717028337978789,-2.88233941460905,0.00394734282356695,0.0156418181085783,"CACNG8"
"ENSG00000119508",11.8320428571995,2.62057521071443,0.909312984177349,2.88192872675765,0.00395249126347499,0.0156575371397032,"NR4A3"
"ENSG00000135624",2925.63810803513,-0.302114963916166,0.104843163137721,-2.8815895560048,0.00395674775180302,0.0156697144229354,"CCT7"
"ENSG00000270816",1630.71024569158,-0.396212324046733,0.137505388243093,-2.88143125959745,0.00395873574723675,0.0156729033124094,"LINC00221"
"ENSG00000137509",1497.57547028553,0.337770261728336,0.11722781131536,2.88131509015113,0.00396019526026001,0.0156739986241653,"PRCP"
"ENSG00000163945",101.779492746168,0.778033393222524,0.270111688151569,2.88041364869017,0.00397153727832545,0.0157117510684741,"UVSSA"
"ENSG00000182010",193.919867893225,-0.740118785319638,0.256952805417354,-2.88036857242133,0.0039721052055987,0.0157117510684741,"RTKN2"
"ENSG00000069399",50.1326885808692,-0.940946159862868,0.326714418153038,-2.88002643159175,0.00397641832884306,0.0157169535441405,"BCL3"
"ENSG00000105576",364.176445900818,0.386568595035568,0.134230427374357,2.87988798513963,0.0039781648318653,0.0157169535441405,"TNPO2"
"ENSG00000133056",54.7372783331578,-1.15292474182848,0.400308862728768,-2.88008797499359,0.00397564218192688,0.0157169535441405,"PIK3C2B"
"ENSG00000152601",1328.71120497245,-0.454973415982742,0.157980798171414,-2.87992858150445,0.00397765263626048,0.0157169535441405,"MBNL1"
"ENSG00000167085",2117.7961791055,-0.353422146532841,0.122779826215009,-2.87850339447407,0.00399566980721395,0.015781407038865,"PHB1"
"ENSG00000204220",564.119450106249,-0.388853171903434,0.135144478434359,-2.87731453336663,0.00401075600314844,0.0158335547665485,"PFDN6"
"ENSG00000242071",18.1640705341616,-2.70503376323259,0.940137483273513,-2.87727466605607,0.00401126279913238,0.0158335547665485,"RPL7AP6"
"ENSG00000151388",817.021156044755,0.423330786889156,0.147145003546169,2.87696338093009,0.00401522187659849,0.0158444625035159,"ADAMTS12"
"ENSG00000196295",11.5904928902387,-2.72732359726359,0.948094553808604,-2.87663670918435,0.00401938046321598,0.0158561507943063,NA
"ENSG00000169515",5.44007942210328,-6.25197602020649,2.17375339499009,-2.8761201866852,0.00402596386163292,0.0158773949793148,"CCDC8"
"ENSG00000164506",470.570695953639,-0.508982656117926,0.176981183812668,-2.87591395397533,0.0040285951583069,0.0158830450588291,"STXBP5"
"ENSG00000006282",328.133796179722,-0.637337150290762,0.22164186501365,-2.87552692381248,0.00403353744096766,0.0158978003064433,"SPATA20"
"ENSG00000241852",48.5131201531165,1.00860432597231,0.350798348893584,2.87516839561373,0.00403812067064216,0.0159111320269638,"C8orf58"
"ENSG00000155846",108.189795763173,-0.78294003175499,0.272327112358477,-2.8749984714132,0.00404029454009951,0.0159149652053682,"PPARGC1B"
"ENSG00000105355",346.036609005649,0.521901620458121,0.181546235366306,2.87475870488353,0.0040433637214756,0.0159223217454006,"PLIN3"
"ENSG00000176788",521.633130321566,1.01041630629642,0.351505579633752,2.87453845640009,0.00404618492284028,0.0159286976864399,"BASP1"
"ENSG00000184470",356.656770681468,-0.704036199719677,0.24494523788549,-2.87425959286789,0.00404975949797175,0.015938034780999,"TXNRD2"
"ENSG00000105552",915.904067977813,-0.430659202151967,0.149865734012438,-2.87363355599503,0.00405779471156158,0.0159649161885102,"BCAT2"
"ENSG00000166938",786.4313136236,-0.573946257292096,0.199885171710672,-2.87137986464982,0.00408684090762548,0.0160744223410345,"DIS3L"
"ENSG00000137449",79.678590784644,0.770599086242547,0.268454357902281,2.87050317329194,0.00409819083423299,0.016113968219834,"CPEB2"
"ENSG00000204859",120.554524969003,0.709913600839789,0.247320849230212,2.87041550702014,0.00409932736163764,0.016113968219834,"ZBTB48"
"ENSG00000105255",193.452297364328,0.56318066423096,0.196231304726638,2.86998379293001,0.00410492838446579,0.0161311998880653,"FSD1"
"ENSG00000103495",5596.54793912421,-0.267302347232022,0.0931628825733579,-2.86919360853335,0.00411519816353643,0.0161667627823958,"MAZ"
"ENSG00000178234",217.009133153903,-0.48572218495638,0.16930160644261,-2.86897564153374,0.00411803511214874,0.016173113002692,"GALNT11"
"ENSG00000169926",373.022609127736,-0.510850692949745,0.17807336539462,-2.86876530815079,0.00412077438792362,0.0161790759746299,"KLF13"
"ENSG00000124207",5421.87904156633,-0.258954271005614,0.0902962205335191,-2.86783067414751,0.00413296659812483,0.0162221387416327,"CSE1L"
"ENSG00000170899",204.147150161005,0.748011142305574,0.260849903721324,2.86759217325494,0.00413608305678514,0.0162295636912822,"GSTA4"
"ENSG00000198053",138.286866505114,-0.693815000025876,0.241989530665854,-2.86712816920959,0.00414215224468508,0.0162485670202256,"SIRPA"
"ENSG00000188641",244.534217858559,0.537900228142551,0.187653568397324,2.86645350118597,0.00415099134140922,0.0162784215048871,"DPYD"
"ENSG00000090924",622.855837236536,-0.481993101385554,0.168199472088253,-2.86560412706084,0.00416214366686708,0.0163173271389514,"PLEKHG2"
"ENSG00000109606",5970.0756783892,0.241472051737864,0.0842863087110577,2.86490244300122,0.00417137731157442,0.0163486899602699,"DHX15"
"ENSG00000102034",563.765507021688,0.487673333172011,0.170318056089789,2.8633096476566,0.00419240633432472,0.0164262496558654,"ELF4"
"ENSG00000166562",1587.37487107588,0.321159383492719,0.112248902211513,2.86113607496626,0.00422125828782677,0.0165344054306806,"SEC11C"
"ENSG00000111237",1256.63413898221,0.486661756287676,0.170131619736343,2.86050151666026,0.00422971529925735,0.0165626351744856,"VPS29"
"ENSG00000167123",176.856381275784,0.566820871287054,0.198211851030778,2.85967195371704,0.00424079439176709,0.0166011126987609,"CERCAM"
"ENSG00000108587",461.226207506602,-0.335738324562373,0.117421374084179,-2.85926073664989,0.00424629608567066,0.0166173327475159,"GOSR1"
"ENSG00000114867",17941.3653152426,-0.406397944497547,0.142142847386407,-2.85908121280825,0.00424869997348002,0.0166173327475159,"EIF4G1"
"ENSG00000155115",314.361093429349,-0.494536382088281,0.172965337060442,-2.8591646771137,0.00424758220339734,0.0166173327475159,"GTF3C6"
"ENSG00000095139",5217.57959651112,0.422081097005351,0.147639899390446,2.85885521967963,0.00425172785627067,0.0166242684636892,"ARCN1"
"ENSG00000231298",201.362382317937,0.644129355208424,0.225352924411815,2.85831371787005,0.00425899092595242,0.0166477547963999,"MANCR"
"ENSG00000213160",962.617686951349,-0.44307721106527,0.15506890107705,-2.85729251956919,0.00427271870774553,0.016696489412072,"KLHL23"
"ENSG00000146409",169.841557928271,-0.773443918565418,0.270703778098622,-2.8571596746745,0.00427450746375219,0.016698554953473,"SLC18B1"
"ENSG00000103429",637.514533073463,-0.341053776828779,0.119393235642785,-2.85655862321367,0.00428260910944436,0.0167203457010157,"BFAR"
"ENSG00000116005",457.772878526018,0.401842454436725,0.140671686630371,2.85659796980047,0.00428207832639053,0.0167203457010157,"PCYOX1"
"ENSG00000112159",351.382482706569,-0.451730192669319,0.158151913512875,-2.85630557756447,0.00428602410570647,0.0167238237410826,"MDN1"
"ENSG00000154736",25.2363815931089,1.90674452633275,0.667538063418665,2.85638322490217,0.0042849759478059,0.0167238237410826,"ADAMTS5"
"ENSG00000235162",72.1083321673371,0.92407476304806,0.323613889870965,2.8554854781311,0.00429710879494221,0.016762139723809,"C12orf75"
"ENSG00000119446",1002.3584597307,0.344712427907609,0.120743745784178,2.85490917702487,0.00430491378386417,0.016787643481455,"RBM18"
"ENSG00000142599",502.829597979184,0.4318916329938,0.151317414354215,2.85420970769958,0.00431440413800222,0.0168197026280281,"RERE"
"ENSG00000131848",112.06674258814,-0.680950869962469,0.238764819027216,-2.85197322091597,0.00434487607607879,0.016933515554153,"ZSCAN5A"
"ENSG00000185839",9.75632065025803,-6.10308057046077,2.14018737233042,-2.85165712561663,0.00434919854839567,0.0169453778196974,"AK2P1"
"ENSG00000130702",960.859519777623,0.602496397581497,0.211409520808643,2.84990191206595,0.00437327136926872,0.0170341619383244,"LAMA5"
"ENSG00000148677",12.6989504515819,-2.22934173327282,0.782372895258099,-2.84946187014489,0.00437932546644499,0.0170527304601418,"ANKRD1"
"ENSG00000110719",87.5450307194571,0.861452750838294,0.302397355607739,2.84874432551502,0.00438921374149247,0.0170862136570261,"TCIRG1"
"ENSG00000185803",1207.70557602912,0.539427990354254,0.189398812861762,2.84810650184999,0.00439802039007817,0.0171154678968945,"SLC52A2"
"ENSG00000103966",505.390522869686,-0.324934968647506,0.114120767131665,-2.84729043463771,0.00440931146158411,0.0171543705747067,"EHD4"
"ENSG00000152147",561.634208624505,-0.352512788580429,0.123813198844144,-2.84713416559224,0.00441147658829297,0.0171577564635956,"GEMIN6"
"ENSG00000138741",8.2054619465664,-2.95354482985063,1.03787543486067,-2.84576041656398,0.00443055155656304,0.0172268892828688,"TRPC3"
"ENSG00000105698",2708.04407812612,-0.372601318707299,0.130950739429135,-2.84535482832409,0.00443619756069785,0.0172437823047249,"USF2"
"ENSG00000231721",228.039267572189,0.695730071506139,0.244543713780958,2.84501310930984,0.00444095953131275,0.0172572301317962,"LINC-PINT"
"ENSG00000236810",14.8424080437628,1.99782277049102,0.702404183132019,2.84426377072917,0.00445141803932543,0.0172927998941956,"ELOA-AS1"
"ENSG00000135632",987.489937569659,-0.33759778840822,0.118732973725241,-2.84333641966597,0.00446439196483701,0.0173381177977887,"SMYD5"
"ENSG00000159147",197.281822121855,0.539841655540415,0.189925116032942,2.84239213231167,0.00447763803325445,0.0173844657423541,"DONSON"
"ENSG00000164418",31.9287026086447,1.33660613680754,0.470347842632178,2.841739699129,0.00448681088450275,0.0174149768689355,"GRIK2"
"ENSG00000130052",47.8786455444774,-1.0392507097471,0.365779389379692,-2.8411953760148,0.00449447679185694,0.0174379846472605,"STARD8"
"ENSG00000177599",5.43243998142335,4.49830241104441,1.58327823688599,2.84113196672983,0.00449537057995939,0.0174379846472605,"ZNF491"
"ENSG00000167625",264.574329404577,-0.741345341242071,0.261043219733319,-2.83993333364271,0.00451229628195137,0.017498518592958,"ZNF526"
"ENSG00000198812",10.5025252696694,-4.29596032426429,1.51283148212814,-2.83968199698028,0.0045158526798377,0.0175071866180601,"LRRC10"
"ENSG00000006831",758.691702328588,0.368355236795562,0.129743183405488,2.83911051915796,0.00452394850781684,0.0175334430175727,"ADIPOR2"
"ENSG00000133710",13.6229418408214,-3.59101931691474,1.26624849596882,-2.8359514963666,0.00456893842872993,0.017702632490965,"SPINK5"
"ENSG00000102879",36.1519984339771,-1.35443766411258,0.477688810513977,-2.83539751047392,0.00457686977677815,0.0177246387933776,"CORO1A"
"ENSG00000132967",910.536821783474,-0.368350980785881,0.129912938006119,-2.83536795056188,0.00457729333264947,0.0177246387933776,NA
"ENSG00000158669",750.129318189133,0.373520040188187,0.131839467631895,2.83314281297829,0.0046092788219864,0.0178432818200823,"GPAT4"
"ENSG00000197170",2161.22495837265,-0.291210504340754,0.102795875481083,-2.8329006682213,0.00461277174278025,0.0178515883071207,"PSMD12"
"ENSG00000121691",638.91271787749,0.405082390831037,0.143035226014246,2.83204635752238,0.00462511426885871,0.0178889051887469,"CAT"
"ENSG00000143195",36.9194911357254,-1.31510129824757,0.464359306500268,-2.8320769710832,0.00462467146789993,0.0178889051887469,"ILDR2"
"ENSG00000123080",2189.74648640001,0.282497908229121,0.0998215929131299,2.83002805289799,0.00465439229145327,0.0179968929833812,"CDKN2C"
"ENSG00000197763",114.906850033233,-0.717657961680126,0.253640725266227,-2.8294271786475,0.0046631410800255,0.0180254616252678,"TXNRD3"
"ENSG00000100625",702.48666452396,-0.417679021962602,0.147677486600531,-2.82831886956763,0.00467931723906175,0.0180827158748344,"SIX4"
"ENSG00000006715",530.145993613964,0.456537499975285,0.161464385520528,2.82748110986519,0.00469157833090793,0.018119529135197,"VPS41"
"ENSG00000114520",599.701691889726,-0.378910445476127,0.134007512996693,-2.8275313600177,0.00469084207205842,0.018119529135197,"SNX4"
"ENSG00000107249",122.65958923252,0.710937337776581,0.251560041711819,2.82611392866206,0.00471165028391064,0.0181917476433858,"GLIS3"
"ENSG00000174106",362.333698619394,-0.421715820151487,0.149227237884353,-2.82599762704384,0.0047133613215535,0.0181930529775431,"LEMD3"
"ENSG00000075539",319.792983736574,0.491072378078109,0.173780895873382,2.82581336463996,0.00471607335464321,0.0181982201579433,"FRYL"
"ENSG00000077264",22.9992399461142,-1.67376614967118,0.592562113531475,-2.82462565771559,0.00473358832890915,0.0182580557965779,"PAK3"
"ENSG00000087274",1932.72938319279,0.237460402341589,0.0840694248270319,2.82457507982421,0.00473433550049368,0.0182580557965779,"ADD1"
"ENSG00000224051",460.092288147639,0.524365412451558,0.18567741717848,2.82406670891764,0.00474185143808069,0.0182817205138223,"CPTP"
"ENSG00000130775",28.1251009703682,1.60807880261975,0.569632149198804,2.82301271949192,0.00475746841220742,0.0183365950931241,"THEMIS2"
"ENSG00000125266",155.015801246465,0.624301660420369,0.221161474410162,2.82283187922029,0.00476015259861263,0.0183416057238197,"EFNB2"
"ENSG00000120756",562.856671012131,0.366731538951302,0.129925223656192,2.82263542544861,0.004763070087183,0.0183464466198836,"PLS1"
"ENSG00000148935",4.84725464552178,-4.10680873416756,1.4549938698083,-2.8225608501764,0.00476417801064218,0.0183464466198836,"GAS2"
"ENSG00000169692",264.385154784738,0.928822029882423,0.329089569116756,2.82239887570819,0.00476658517896236,0.0183503835579402,"AGPAT2"
"ENSG00000164040",983.094448796508,0.570187742152055,0.20203477640002,2.82222571931433,0.0047691597437378,0.0183549624642084,"PGRMC2"
"ENSG00000197706",140.712943039163,-2.15944300369734,0.765196041910215,-2.82207811518021,0.00477135537995379,0.0183580807606759,"OR6C74"
"ENSG00000125945",91.2146015269958,0.712550862108831,0.252568864099153,2.82121418509092,0.00478422484192594,0.0184022535211497,"ZNF436"
"ENSG00000180370",3070.44412058676,-0.228842125727947,0.0811271682798158,-2.8207828595551,0.00479066179612857,0.0184216655428031,"PAK2"
"ENSG00000240184",20.7163694363681,1.91715166605594,0.679843345626704,2.81999033805155,0.00480250954860566,0.0184618665589131,"PCDHGC3"
"ENSG00000047230",758.281459689063,-0.403695974625724,0.143208942293264,-2.81892993664483,0.0048184034271981,0.0185175939135157,"CTPS2"
"ENSG00000104365",495.951797285599,0.402975658983264,0.142975110925589,2.81850216009268,0.00482482863905747,0.0185315374771451,"IKBKB"
"ENSG00000182307",1706.09206621694,-0.31958178060066,0.113385451188286,-2.8185430957096,0.00482421345005719,0.0185315374771451,"C8orf33"
